노선ID,노선명,정류장순서,station_name,latitude,longitude,mean,cv_score,risk_score
222000048,166-1,6,덕소현대아파트,37.579043726828445,127.21447926578088,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,8,덕소아이파크,37.58450102186939,127.22173668297644,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,8,덕소아이파크,37.58448292007738,127.22178966220326,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,8,덕소아이파크,37.58447356183429,127.22176453647944,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,12,코오롱아파트정문,37.5876377884153,127.217035269548,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,12,코오롱아파트정문,37.5876377884153,127.217035269548,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,12,코오롱아파트정문,37.5876377884153,127.217035269548,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,12,코오롱아파트정문,37.58763076626981,127.2170680008458,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,12,코오롱아파트정문,37.58788614073058,127.21737727760444,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,12,코오롱아파트정문,37.58788614073058,127.21737727760444,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,13,새루.코오롱아파트후문,37.58618853045198,127.21630645577024,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,13,새루.코오롱아파트후문,37.58618853045198,127.21630645577024,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,13,새루.코오롱아파트후문,37.58618853045198,127.21630645577024,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,13,새루.코오롱아파트후문,37.58667697831492,127.21649185236386,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,13,새루.코오롱아파트후문,37.58667913364384,127.21649766115252,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,13,새루.코오롱아파트후문,37.586677126246265,127.21653154786983,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,14,KT덕소지점,37.58494665987916,127.2154876942034,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,14,KT덕소지점,37.58554440446473,127.21600252725698,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,14,KT덕소지점,37.58494665987916,127.2154876942034,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,14,KT덕소지점,37.58554440446473,127.21600252725698,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,14,KT덕소지점,37.58554779354295,127.21600562961876,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,14,KT덕소지점,37.5854824038985,127.21599638080512,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,14,KT덕소지점,37.58548918597466,127.21600507192858,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,15,덕소초등학교후문,37.58733706786173,127.2153548733147,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,15,덕소초등학교후문,37.58458601865264,127.21456104134138,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,15,덕소초등학교후문,37.58459170737335,127.2145725186521,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,17,덕소역,37.584535101072944,127.20886330288477,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,17,덕소역,37.584535101072944,127.20886330288477,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,17,덕소역,37.584535101072944,127.20886330288477,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,17,덕소역,37.58453683078847,127.20886086335838,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,17,덕소역,37.58455720250491,127.20887342624869,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,17,덕소역,37.58455720250491,127.20887342624869,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,17,덕소역,37.58454713985807,127.20890825771004,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,17,덕소역,37.58464345114613,127.20853386007572,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,18,주공3단지.덕소역,37.58539419056369,127.20707685105003,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,18,주공3단지.덕소역,37.58539419056369,127.20707685105003,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,18,주공3단지.덕소역,37.58558156721815,127.20683678021176,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,18,주공3단지.덕소역,37.58539419056369,127.20707685105003,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,18,주공3단지.덕소역,37.58539419056369,127.20707685105003,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,18,주공3단지.덕소역,37.58558156741654,127.20683666699357,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,18,주공3단지.덕소역,37.58558291346116,127.20681303403408,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,18,주공3단지.덕소역,37.58559160657632,127.20676860499115,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,18,주공3단지.덕소역,37.58559160657632,127.20676860499115,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,19,삼패사거리.평구마을,37.58928224087366,127.19911876578034,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,19,삼패사거리.평구마을,37.58909479824617,127.19935106629538,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,19,삼패사거리.평구마을,37.58928224087366,127.19911876578034,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,19,삼패사거리.평구마을,37.58909479824617,127.19935106629538,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,19,삼패사거리.평구마을,37.58928224087366,127.19911876578034,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,19,삼패사거리.평구마을,37.58916063677909,127.19947828285363,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,19,삼패사거리.평구마을,37.58911868627444,127.19942037563032,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,20,역촌마을,37.59143619151749,127.19329113946004,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,20,역촌마을,37.59143619151749,127.19329113946004,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,20,역촌마을,37.59143619151749,127.19329113946004,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,20,역촌마을,37.59152271240162,127.1922908383507,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,20,역촌마을,37.59159822806296,127.19199792961966,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,20,역촌마을,37.59157508979085,127.19198957623598,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,20,역촌마을,37.59158460477706,127.191999778734,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,22,석실마을,37.59213855738313,127.17628599847396,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,22,석실마을,37.59213855738313,127.17628599847396,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,22,석실마을,37.5920617608146,127.179190639328,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,22,석실마을,37.5920617608146,127.179190639328,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,22,석실마을,37.5920617608146,127.179190639328,255.55247524752474,0.7171892924668924,0.39510425856181947
